id,time,xloc_kf,yloc_kf,lane_kf,speed_kf,acceleration_kf,length_smoothed,width_smoothed,type_most_common,av,run_index,travelled_distance
103,3.6,916.592409,472.473387,15,18.61318,-0.17,5.39,2.6,small-vehicle,no,2,570.3367523
103,3.7,917.857846,473.838368,15,18.59604,-0.14,5.39,2.6,small-vehicle,no,2,572.1980701
103,3.8,919.122118,475.202092,15,18.58248,0,5.39,2.6,small-vehicle,no,2,574.0576741
103,3.9,920.385468,476.564821,15,18.58248,0,5.39,2.6,small-vehicle,no,2,575.9159215
104,8.9,896.318861,468.412165,12,4.414,1.89,5.3,2.59,small-vehicle,no,2,557.3696578
104,9,896.632282,468.722973,12,4.60297,0.26,5.3,2.59,small-vehicle,no,2,557.8110582
104,9.1,896.956923,469.049288,12,4.6285,0.26,5.3,2.59,small-vehicle,no,2,558.2713551
104,9.2,897.287837,469.372901,12,4.65419,1.28,5.3,2.59,small-vehicle,no,2,558.7342044
104,9.3,897.626145,469.69253,12,4.78239,-0.06,5.3,2.59,small-vehicle,no,2,559.1996236
104,9.4,897.993416,469.998837,12,4.77673,1.01,5.3,2.59,small-vehicle,no,2,559.677862
104,9.5,898.327361,470.340381,12,4.87749,-0.09,5.3,2.59,small-vehicle,no,2,560.155535
104,9.6,898.671595,470.685927,12,4.86862,0.19,5.3,2.59,small-vehicle,no,2,560.643284
104,9.7,899.000745,471.044668,12,4.88732,-0.7,5.3,2.59,small-vehicle,no,2,561.1301463
104,9.8,899.331783,471.404213,12,4.81743,0.31,5.3,2.59,small-vehicle,no,2,561.6188781
104,9.9,899.671656,471.745626,12,4.84817,-1.58,5.3,2.59,small-vehicle,no,2,562.1006212
104,10,900.010827,472.092051,12,4.69028,1.17,5.3,2.59,small-vehicle,no,2,562.585438
104,10.1,900.351852,472.41406,12,4.8072,-1.81,5.3,2.59,small-vehicle,no,2,563.0544666
104,10.2,900.661704,472.781597,12,4.62645,0.98,5.3,2.59,small-vehicle,no,2,563.5351866
104,10.3,900.98349,473.114003,12,4.72456,-0.53,5.3,2.59,small-vehicle,no,2,563.9978311
104,10.4,901.295057,473.469166,12,4.67171,-0.52,5.3,2.59,small-vehicle,no,2,564.4702872
104,10.5,901.613862,473.810651,12,4.61947,1.35,5.3,2.59,small-vehicle,no,2,564.9374581
104,10.6,901.939002,474.138795,12,4.75408,-2.03,5.3,2.59,small-vehicle,no,2,565.3994045
104,10.7,902.241357,474.505666,12,4.55103,2.14,5.3,2.59,small-vehicle,no,2,565.8748126
104,10.8,902.55583,474.834643,12,4.76528,-2.36,5.3,2.59,small-vehicle,no,2,566.3299161
104,10.9,902.860628,475.200945,12,4.5294,1.5,5.3,2.59,small-vehicle,no,2,566.8064441
104,11,903.204969,475.495196,12,4.67944,-1.33,5.3,2.59,small-vehicle,no,2,567.2593838
104,11.1,903.511694,475.848597,12,4.54693,-0.12,5.3,2.59,small-vehicle,no,2,567.7273288
104,11.2,903.832065,476.171255,12,4.53533,0.35,5.3,2.59,small-vehicle,no,2,568.1820218
104,11.3,904.136691,476.507254,12,4.57002,-1.86,5.3,2.59,small-vehicle,no,2,568.635555
104,11.4,904.468256,476.821761,12,4.38424,1.66,5.3,2.59,small-vehicle,no,2,569.0925561
104,11.5,904.778702,477.13134,12,4.54994,-2.7,5.3,2.59,small-vehicle,no,2,569.5309804
104,11.6,905.087457,477.465541,12,4.28019,1.86,5.3,2.59,small-vehicle,no,2,569.9859749
104,11.7,905.368347,477.788497,12,4.46606,-2.24,5.3,2.59,small-vehicle,no,2,570.4139933
104,11.8,905.650576,478.134624,12,4.24209,1.38,5.3,2.59,small-vehicle,no,2,570.8605995
104,11.9,905.919225,478.462923,12,4.37999,-0.79,5.3,2.59,small-vehicle,no,2,571.2848076
104,12,906.199277,478.799694,12,4.30086,0.8,5.3,2.59,small-vehicle,no,2,571.7228074
104,12.1,906.465521,479.137463,12,4.38115,0.38,5.3,2.59,small-vehicle,no,2,572.1528932
104,12.2,906.717324,479.495988,12,4.41904,0.13,5.3,2.59,small-vehicle,no,2,572.5910084
104,12.3,906.957464,479.866948,12,4.43216,0.46,5.3,2.59,small-vehicle,no,2,573.0329117
104,12.4,907.207579,480.232848,12,4.47814,-0.21,5.3,2.59,small-vehicle,no,2,573.4761276
104,12.5,907.460276,480.602552,12,4.45702,0.12,5.3,2.59,small-vehicle,no,2,573.9239409
104,12.6,907.711783,480.970512,12,4.46937,-0.1,5.3,2.59,small-vehicle,no,2,574.369643
104,12.7,907.963987,481.339492,12,4.45941,0,5.3,2.59,small-vehicle,no,2,574.8165805
104,12.8,908.215629,481.70765,12,4.45941,0,5.3,2.59,small-vehicle,no,2,575.2625222
110,9.9,854.81038,428.552446,11,5.95201,0.54,6,2.67,small-vehicle,no,2,498.3779451
110,10,855.244149,428.960011,11,6.00647,0.31,6,2.67,small-vehicle,no,2,498.9731465
110,10.1,855.685353,429.367583,11,6.03745,0.04,6,2.67,small-vehicle,no,2,499.5737928
110,10.2,856.130539,429.775403,11,6.04104,-0.19,6,2.67,small-vehicle,no,2,500.1775375
110,10.3,856.575617,430.183873,11,6.02186,-0.34,6,2.67,small-vehicle,no,2,500.781642
110,10.4,857.017363,430.593127,11,5.98739,-0.5,6,2.67,small-vehicle,no,2,501.3838283
110,10.5,857.453685,431.003141,11,5.93776,-0.52,6,2.67,small-vehicle,no,2,501.9825673
110,10.6,857.882214,431.414155,11,5.88609,-0.55,6,2.67,small-vehicle,no,2,502.576343
110,10.7,858.30281,431.82593,11,5.83103,-0.49,6,2.67,small-vehicle,no,2,503.1649512
110,10.8,858.714881,432.238492,11,5.78187,-0.42,6,2.67,small-vehicle,no,2,503.7480549
110,10.9,859.119397,432.651611,11,5.73953,-0.35,6,2.67,small-vehicle,no,2,504.3262422
110,11,859.517732,433.064831,11,5.7041,-0.25,6,2.67,small-vehicle,no,2,504.9001947
110,11.1,859.911071,433.477932,11,5.6791,-0.21,6,2.67,small-vehicle,no,2,505.4706051
110,11.2,860.301161,433.890668,11,5.65786,-0.12,6,2.67,small-vehicle,no,2,506.0385146
110,11.3,860.6885,434.303078,11,5.64542,-0.12,6,2.67,small-vehicle,no,2,506.6043004
110,11.4,861.074243,434.715281,11,5.63353,-0.06,6,2.67,small-vehicle,no,2,507.1688435
110,11.5,861.458312,435.127419,11,5.62788,-0.06,6,2.67,small-vehicle,no,2,507.7321966
110,11.6,861.841624,435.539488,11,5.6216,-0.02,6,2.67,small-vehicle,no,2,508.2949834
110,11.7,862.224057,435.951519,11,5.61938,-0.03,6,2.67,small-vehicle,no,2,508.857144
110,11.8,862.606251,436.363469,11,5.61674,-0.01,6,2.67,small-vehicle,no,2,509.4190827
110,11.9,862.98816,436.775322,11,5.61612,-0.01,6,2.67,small-vehicle,no,2,509.9807564
110,12,863.370019,437.187138,11,5.61539,0,6,2.67,small-vehicle,no,2,510.542369
110,12.1,863.751816,437.598909,11,5.61528,0,6,2.67,small-vehicle,no,2,511.1039064
110,12.2,864.133606,438.010674,11,5.61517,0,6,2.67,small-vehicle,no,2,511.6654347
110,12.3,864.515389,438.42243,11,5.61516,0,6,2.67,small-vehicle,no,2,512.2269517
110,12.4,864.897172,438.834186,11,5.61515,0,6,2.67,small-vehicle,no,2,512.7884686
110,12.5,865.278953,439.245941,11,5.61515,0,6,2.67,small-vehicle,no,2,513.3499834
110,12.6,865.660735,439.657696,11,5.61515,0,6,2.67,small-vehicle,no,2,513.9114989
110,12.7,866.042517,440.069451,11,5.61515,0,6,2.67,small-vehicle,no,2,514.4730145
110,12.8,866.424299,440.481206,11,5.61515,0,6,2.67,small-vehicle,no,2,515.03453
110,12.9,866.80608,440.892961,11,5.61515,0,6,2.67,small-vehicle,no,2,515.5960448
110,13,867.187862,441.304716,11,5.61515,0,6,2.67,small-vehicle,no,2,516.1575603
110,13.1,867.569644,441.716471,11,5.61515,0,6,2.67,small-vehicle,no,2,516.7190758
110,13.2,867.951425,442.128226,11,5.61515,0,6,2.67,small-vehicle,no,2,517.2805907
110,13.3,868.333207,442.539981,11,5.61515,0,6,2.67,small-vehicle,no,2,517.8421062
110,13.4,868.714989,442.951736,11,5.61515,0,6,2.67,small-vehicle,no,2,518.4036217
110,13.5,869.09677,443.363491,11,5.61515,0,6,2.67,small-vehicle,no,2,518.9651366
110,13.6,869.478552,443.775246,11,5.61515,0,6,2.67,small-vehicle,no,2,519.5266521
110,13.7,869.860334,444.187001,11,5.61513,0,6,2.67,small-vehicle,no,2,520.0881676
110,13.8,870.242114,444.598754,11,5.6151,0,6,2.67,small-vehicle,no,2,520.6496803
110,13.9,870.623892,445.010506,11,5.61477,0,6,2.67,small-vehicle,no,2,521.2111909
110,14,871.005648,445.422233,11,5.61445,-0.02,6,2.67,small-vehicle,no,2,521.7726682
110,14.1,871.387382,445.833937,11,5.61243,-0.02,6,2.67,small-vehicle,no,2,522.3341137
110,14.2,871.768947,446.245522,11,5.61048,-0.08,6,2.67,small-vehicle,no,2,522.895357
110,14.3,872.150348,446.656992,11,5.60264,-0.07,6,2.67,small-vehicle,no,2,523.4564045
110,14.4,872.530927,447.068155,11,5.59533,-0.21,6,2.67,small-vehicle,no,2,524.0166681
110,14.5,872.910728,447.479043,11,5.574,-0.19,6,2.67,small-vehicle,no,2,524.5762017
110,14.6,873.287873,447.889477,11,5.55504,-0.43,6,2.67,small-vehicle,no,2,525.1336013
110,14.7,873.662562,448.299589,11,5.51222,-0.37,6,2.67,small-vehicle,no,2,525.6891045
110,14.8,874.031089,448.709508,11,5.47527,-0.66,6,2.67,small-vehicle,no,2,526.2403265
110,14.9,874.394236,449.119277,11,5.40928,-0.57,6,2.67,small-vehicle,no,2,526.787854
110,15,874.746962,449.529384,11,5.35196,-0.82,6,2.67,small-vehicle,no,2,527.3287823
110,15.1,875.090637,449.939655,11,5.26985,-0.74,6,2.67,small-vehicle,no,2,527.8639783
110,15.2,875.42084,450.35036,11,5.19599,-0.86,6,2.67,small-vehicle,no,2,528.3909628
110,15.3,875.738637,450.761441,11,5.1099,-0.8,6,2.67,small-vehicle,no,2,528.9105612
110,15.4,876.041678,451.172874,11,5.03019,-0.74,6,2.67,small-vehicle,no,2,529.4215514
110,15.5,876.330069,451.585013,11,4.95643,-0.68,6,2.67,small-vehicle,no,2,529.9245702
110,15.6,876.603644,451.998317,11,4.88839,-0.42,6,2.67,small-vehicle,no,2,530.4202147
110,15.7,876.86274,452.412843,11,4.84634,-0.38,6,2.67,small-vehicle,no,2,530.9090526
110,15.8,877.112079,452.828416,11,4.80867,0.01,6,2.67,small-vehicle,no,2,531.3936874
110,15.9,877.352974,453.244592,11,4.80922,0.02,6,2.67,small-vehicle,no,2,531.8745542
110,16,877.595205,453.660056,11,4.81073,0.37,6,2.67,small-vehicle,no,2,532.3554764
110,16.1,877.838701,454.074955,11,4.84792,0.36,6,2.67,small-vehicle,no,2,532.8365497
110,16.2,878.091047,454.488893,11,4.88389,0.6,6,2.67,small-vehicle,no,2,533.3213416
110,16.3,878.351125,454.902273,11,4.94393,0.58,6,2.67,small-vehicle,no,2,533.8097303
110,16.4,878.62261,455.315456,11,5.00215,0.68,6,2.67,small-vehicle,no,2,534.3041232
110,16.5,878.905324,455.728115,11,5.07062,0.64,6,2.67,small-vehicle,no,2,534.8043378
110,16.6,879.201354,456.139792,11,5.13443,0.59,6,2.67,small-vehicle,no,2,535.3113996
110,16.7,879.509681,456.55035,11,5.19334,0.5,6,2.67,small-vehicle,no,2,535.8248423
110,16.8,879.829124,456.959818,11,5.24379,0.35,6,2.67,small-vehicle,no,2,536.3441764
110,16.9,880.157407,457.368723,11,5.27831,0.26,6,2.67,small-vehicle,no,2,536.8685551
110,17,880.49067,457.778041,11,5.30435,0.1,6,2.67,small-vehicle,no,2,537.396386
110,17.1,880.827462,458.187837,11,5.31392,0.04,6,2.67,small-vehicle,no,2,537.9268213
110,17.2,881.164986,458.598269,11,5.31786,-0.17,6,2.67,small-vehicle,no,2,538.4582128
110,17.3,881.502619,459.009122,11,5.30087,-0.12,6,2.67,small-vehicle,no,2,538.9899987
110,17.4,881.838458,459.41925,11,5.28837,-0.6,6,2.67,small-vehicle,no,2,539.5200862
110,17.5,882.172435,459.829285,11,5.22804,-0.31,6,2.67,small-vehicle,no,2,540.0489239
110,17.6,882.500797,460.236104,11,5.19661,-1.01,6,2.67,small-vehicle,no,2,540.5717272
110,17.7,882.825107,460.642148,11,5.09591,-0.57,6,2.67,small-vehicle,no,2,541.0913893
110,17.8,883.148869,461.035672,11,5.03882,-1.06,6,2.67,small-vehicle,no,2,541.6009803
110,17.9,883.466735,461.426643,11,4.93251,-0.79,6,2.67,small-vehicle,no,2,542.1048624
110,18,883.774618,461.812007,11,4.85306,-1.56,6,2.67,small-vehicle,no,2,542.5981142
110,18.1,884.07444,462.193619,11,4.69664,-0.87,6,2.67,small-vehicle,no,2,543.0834192
110,18.2,884.361195,462.565581,11,4.60984,-3.35,6,2.67,small-vehicle,no,2,543.5530831
110,18.3,884.63955,462.933038,11,4.2745,-0.81,6,2.67,small-vehicle,no,2,544.014067
110,18.4,884.895101,463.275686,11,4.19378,-4.41,6,2.67,small-vehicle,no,2,544.4415175
110,18.5,885.143381,463.613672,11,3.75304,-0.61,6,2.67,small-vehicle,no,2,544.860895
110,18.6,885.418281,463.869179,11,3.69252,-2.87,6,2.67,small-vehicle,no,2,545.2362
110,18.7,885.697834,464.11042,11,3.40554,-0.39,6,2.67,small-vehicle,no,2,545.6054521
110,18.8,885.955137,464.333516,11,3.36703,-0.84,6,2.67,small-vehicle,no,2,545.9460056
110,18.9,886.20749,464.556422,11,3.28293,-0.28,6,2.67,small-vehicle,no,2,546.2827089
110,19,886.452734,464.774669,11,3.25501,-0.2,6,2.67,small-vehicle,no,2,546.611002
110,19.1,886.694585,464.99252,11,3.23467,-0.26,6,2.67,small-vehicle,no,2,546.9365031
110,19.2,886.933993,465.210038,11,3.20851,-0.27,6,2.67,small-vehicle,no,2,547.2599691
110,19.3,887.170001,465.427398,11,3.18107,-0.27,6,2.67,small-vehicle,no,2,547.5808198
110,19.4,887.402125,465.644908,11,3.15382,-0.33,6,2.67,small-vehicle,no,2,547.8989269
110,19.5,887.630284,465.862645,11,3.12118,-0.25,6,2.67,small-vehicle,no,2,548.2143091
110,19.6,887.853565,466.080734,11,3.0958,-0.31,6,2.67,small-vehicle,no,2,548.5264264
110,19.7,888.07305,466.29906,11,3.06513,-0.19,6,2.67,small-vehicle,no,2,548.8360066
110,19.8,888.287935,466.517633,11,3.04621,-0.23,6,2.67,small-vehicle,no,2,549.1425188
110,19.9,888.500026,466.736291,11,3.02365,-0.11,6,2.67,small-vehicle,no,2,549.4471398
111,8.4,841.544663,407.296801,12,1.81143,-0.13,6,2.67,small-vehicle,no,2,475.0303321
111,8.5,841.692508,407.401465,12,1.79848,-0.54,6,2.67,small-vehicle,no,2,475.2114748
111,8.6,841.843801,407.498704,12,1.74488,-0.57,6,2.67,small-vehicle,no,2,475.391322
111,8.7,841.990718,407.59284,12,1.68766,-0.21,6,2.67,small-vehicle,no,2,475.5658103
111,8.8,842.12237,407.698432,12,1.66626,1.68,6,2.67,small-vehicle,no,2,475.7345762
111,8.9,842.257254,407.79626,12,1.83443,-0.35,6,2.67,small-vehicle,no,2,475.9012016
111,9,842.407866,407.900986,12,1.79956,3.58,6,2.67,small-vehicle,no,2,476.084645
111,9.1,842.548659,408.013064,12,2.158,-0.27,6,2.67,small-vehicle,no,2,476.264601
111,9.2,842.653732,408.201556,12,2.1307,1.59,6,2.67,small-vehicle,no,2,476.4804008
111,9.3,842.774518,408.377082,12,2.28974,0.05,6,2.67,small-vehicle,no,2,476.6934704
111,9.4,842.897387,408.570298,12,2.29491,-0.47,6,2.67,small-vehicle,no,2,476.9224446
111,9.5,843.018631,408.765146,12,2.24774,0.4,6,2.67,small-vehicle,no,2,477.1519351
111,9.6,843.157,408.942283,12,2.28745,-0.93,6,2.67,small-vehicle,no,2,477.3767094
111,9.7,843.312879,409.109694,12,2.19438,0.51,6,2.67,small-vehicle,no,2,477.6054553
111,9.8,843.440432,409.288253,12,2.24585,-0.4,6,2.67,small-vehicle,no,2,477.8248934
111,9.9,843.571026,409.470965,12,2.20559,0.61,6,2.67,small-vehicle,no,2,478.0494785
111,10,843.712924,409.639817,12,2.26683,-0.47,6,2.67,small-vehicle,no,2,478.270037
111,10.1,843.873142,409.800177,12,2.22006,0.55,6,2.67,small-vehicle,no,2,478.4967199
111,10.2,844.020067,409.96661,12,2.27552,-0.39,6,2.67,small-vehicle,no,2,478.7187264
111,10.3,844.175032,410.13324,12,2.23636,0.17,6,2.67,small-vehicle,no,2,478.946278
111,10.4,844.316448,410.306488,12,2.25332,0.25,6,2.67,small-vehicle,no,2,479.1699146
111,10.5,844.458699,410.481243,12,2.27866,-0.1,6,2.67,small-vehicle,no,2,479.395247
111,10.6,844.611176,410.650576,12,2.26916,-0.24,6,2.67,small-vehicle,no,2,479.6231129
111,10.7,844.745954,410.833129,12,2.24498,-0.01,6,2.67,small-vehicle,no,2,479.8500286
111,10.8,844.869287,411.020714,12,2.24352,-0.78,6,2.67,small-vehicle,no,2,480.0745262
111,10.9,844.993807,411.207338,12,2.16567,-0.07,6,2.67,small-vehicle,no,2,480.298878
111,11,845.10512,411.393109,12,2.15822,-0.81,6,2.67,small-vehicle,no,2,480.5154454
111,11.1,845.203627,411.585139,12,2.07676,-0.49,6,2.67,small-vehicle,no,2,480.7312675
111,11.2,845.297392,411.770442,12,2.02754,-0.95,6,2.67,small-vehicle,no,2,480.9389429
111,11.3,845.389461,411.951086,12,1.93205,-0.75,6,2.67,small-vehicle,no,2,481.1416963
111,11.4,845.482473,412.120429,12,1.85681,-1.29,6,2.67,small-vehicle,no,2,481.3349016
111,11.5,845.57511,412.281351,12,1.72821,-0.74,6,2.67,small-vehicle,no,2,481.5205828
111,11.6,845.659534,412.432147,12,1.6541,-1.02,6,2.67,small-vehicle,no,2,481.693403
111,11.7,845.757361,412.565528,12,1.55173,-0.73,6,2.67,small-vehicle,no,2,481.8588135
111,11.8,845.843832,412.694374,12,1.4786,-0.28,6,2.67,small-vehicle,no,2,482.0139861
111,11.9,845.922299,412.819696,12,1.45057,-0.36,6,2.67,small-vehicle,no,2,482.1618464
111,12,846.018283,412.928455,12,1.41462,-0.05,6,2.67,small-vehicle,no,2,482.3069031
111,12.1,846.116042,413.030703,12,1.40998,0.33,6,2.67,small-vehicle,no,2,482.448365
111,12.2,846.208074,413.137522,12,1.44307,0.18,6,2.67,small-vehicle,no,2,482.5893621
111,12.3,846.306139,413.243389,12,1.46127,0.5,6,2.67,small-vehicle,no,2,482.7336693
111,12.4,846.405432,413.350598,12,1.51126,0.37,6,2.67,small-vehicle,no,2,482.8797955
111,12.5,846.508863,413.460785,12,1.54783,0.48,6,2.67,small-vehicle,no,2,483.0309218
111,12.6,846.613219,413.575099,12,1.59584,0.7,6,2.67,small-vehicle,no,2,483.1857051
111,12.7,846.710135,413.701882,12,1.66536,0.23,6,2.67,small-vehicle,no,2,483.3452878
111,12.8,846.810438,413.834824,12,1.68877,0.04,6,2.67,small-vehicle,no,2,483.5118239
111,12.9,846.932037,413.952012,12,1.69324,-0.01,6,2.67,small-vehicle,no,2,483.6807006
111,13,847.069784,414.050482,12,1.69226,-1.08,6,2.67,small-vehicle,no,2,483.8500245
111,13.1,847.200961,414.157394,12,1.58425,0.91,6,2.67,small-vehicle,no,2,484.0192509
111,13.2,847.284,414.292313,12,1.67524,-0.23,6,2.67,small-vehicle,no,2,484.1776763
111,13.3,847.385702,414.425434,12,1.65193,1.23,6,2.67,small-vehicle,no,2,484.3452009
111,13.4,847.489456,414.553979,12,1.77481,0.68,6,2.67,small-vehicle,no,2,484.5103939
111,13.5,847.605683,414.688109,12,1.84327,0.29,6,2.67,small-vehicle,no,2,484.687875
111,13.6,847.720013,414.832694,12,1.87228,0.99,6,2.67,small-vehicle,no,2,484.8722013
111,13.7,847.833426,414.981663,12,1.97116,0.04,6,2.67,small-vehicle,no,2,485.0594292
111,13.8,847.966723,415.126876,12,1.9754,0.51,6,2.67,small-vehicle,no,2,485.2565456
111,13.9,848.083733,415.286033,12,2.02661,0.25,6,2.67,small-vehicle,no,2,485.4540862
111,14,848.20143,415.451014,12,2.05189,-0.37,6,2.67,small-vehicle,no,2,485.6567468
111,14.1,848.33082,415.610264,12,2.0146,0.07,6,2.67,small-vehicle,no,2,485.8619354
111,14.2,848.445617,415.775817,12,2.02116,-0.18,6,2.67,small-vehicle,no,2,486.0633954
111,14.3,848.562684,415.940579,12,2.00319,-0.25,6,2.67,small-vehicle,no,2,486.2655122
111,14.4,848.697262,416.088959,12,1.97802,0.12,6,2.67,small-vehicle,no,2,486.4658316
111,14.5,848.840377,416.225501,12,1.98983,-0.04,6,2.67,small-vehicle,no,2,486.6636336
111,14.6,848.984135,416.36308,12,1.98563,0.41,6,2.67,small-vehicle,no,2,486.8626169
111,14.7,849.122693,416.505309,12,2.02662,0.59,6,2.67,small-vehicle,no,2,487.0611802
111,14.8,849.263043,416.651507,12,2.08592,0.74,6,2.67,small-vehicle,no,2,487.2638424
111,14.9,849.419583,416.789368,12,2.15954,0.86,6,2.67,small-vehicle,no,2,487.472434
111,15,849.582008,416.931684,12,2.2453,0.35,6,2.67,small-vehicle,no,2,487.688387
111,15.1,849.747189,417.083767,12,2.28071,1.26,6,2.67,small-vehicle,no,2,487.9129177
111,15.2,849.917663,417.235276,12,2.40682,0.2,6,2.67,small-vehicle,no,2,488.1409886
111,15.3,850.104151,417.387428,12,2.42639,1.17,6,2.67,small-vehicle,no,2,488.381671
111,15.4,850.277382,417.557325,12,2.54388,0.68,6,2.67,small-vehicle,no,2,488.6243106
111,15.5,850.461601,417.732757,12,2.61155,0.62,6,2.67,small-vehicle,no,2,488.8786981
111,15.6,850.656917,417.906116,12,2.6737,0.88,6,2.67,small-vehicle,no,2,489.1398526
111,15.7,850.843822,418.097305,12,2.76205,0.69,6,2.67,small-vehicle,no,2,489.4072226
111,15.8,851.031002,418.300414,12,2.8312,0.52,6,2.67,small-vehicle,no,2,489.6834284
111,15.9,851.22748,418.50426,12,2.8832,0.6,6,2.67,small-vehicle,no,2,489.9665482
111,16,851.438363,418.700874,12,2.9433,0.06,6,2.67,small-vehicle,no,2,490.2548686
111,16.1,851.646424,418.909058,12,2.94895,0.5,6,2.67,small-vehicle,no,2,490.5491983
111,16.2,851.838315,419.132979,12,2.9987,0.69,6,2.67,small-vehicle,no,2,490.8440928
111,16.3,852.02911,419.364322,12,3.06774,0.73,6,2.67,small-vehicle,no,2,491.1439633
111,16.4,852.23618,419.590668,12,3.14101,0.17,6,2.67,small-vehicle,no,2,491.4507377
111,16.5,852.448861,419.821808,12,3.15839,1.09,6,2.67,small-vehicle,no,2,491.7648378
111,16.6,852.67425,420.043064,12,3.26702,-0.73,6,2.67,small-vehicle,no,2,492.080677
111,16.7,852.923195,420.254632,12,3.19354,1.01,6,2.67,small-vehicle,no,2,492.4073797
111,16.8,853.137397,420.491496,12,3.29504,0.21,6,2.67,small-vehicle,no,2,492.7267338
111,16.9,853.363077,420.731582,12,3.31638,1.05,6,2.67,small-vehicle,no,2,493.0562376
111,17,853.604047,420.959435,12,3.42113,0.22,6,2.67,small-vehicle,no,2,493.3878753
111,17.1,853.850735,421.196472,12,3.44332,1.53,6,2.67,small-vehicle,no,2,493.7299886
111,17.2,854.082321,421.451289,12,3.59641,-0.3,6,2.67,small-vehicle,no,2,494.0743195
111,17.3,854.342849,421.699214,12,3.56688,0.9,6,2.67,small-vehicle,no,2,494.4339605
111,17.4,854.599772,421.946634,12,3.6566,0.65,6,2.67,small-vehicle,no,2,494.7906481
111,17.5,854.852369,422.211023,12,3.72204,0.94,6,2.67,small-vehicle,no,2,495.1563075
111,17.6,855.090691,422.496922,12,3.81637,1.01,6,2.67,small-vehicle,no,2,495.5285112
111,17.7,855.271993,422.832744,12,3.91778,1.77,6,2.67,small-vehicle,no,2,495.9101483
111,17.8,855.519947,423.136074,12,4.09486,-0.62,6,2.67,small-vehicle,no,2,496.3019266
111,17.9,855.809997,423.425125,12,4.03247,0.9,6,2.67,small-vehicle,no,2,496.7114135
111,18,856.077588,423.726793,12,4.12228,-0.68,6,2.67,small-vehicle,no,2,497.114661
111,18.1,856.345773,424.039855,12,4.05415,0.38,6,2.67,small-vehicle,no,2,497.5268879
111,18.2,856.609216,424.34801,12,4.09217,0.24,6,2.67,small-vehicle,no,2,497.9323033
111,18.3,856.877567,424.656954,12,4.11663,-0.23,6,2.67,small-vehicle,no,2,498.3415205
111,18.4,857.155207,424.960899,12,4.09338,0.48,6,2.67,small-vehicle,no,2,498.7531836
111,18.5,857.445538,425.249456,12,4.14096,-0.85,6,2.67,small-vehicle,no,2,499.1625212
111,18.6,857.72987,425.550505,12,4.05614,1.08,6,2.67,small-vehicle,no,2,499.5766168
111,18.7,857.988176,425.863236,12,4.16456,0.28,6,2.67,small-vehicle,no,2,499.9822307
111,18.8,858.266869,426.172697,12,4.19245,0.9,6,2.67,small-vehicle,no,2,500.3986871
111,18.9,858.560727,426.471719,12,4.28225,0.47,6,2.67,small-vehicle,no,2,500.8179324
111,19,858.849846,426.78761,12,4.32887,0.26,6,2.67,small-vehicle,no,2,501.2461578
111,19.1,859.134128,427.114068,12,4.35443,0.06,6,2.67,small-vehicle,no,2,501.6790447
111,19.2,859.424445,427.438609,12,4.36065,0.04,6,2.67,small-vehicle,no,2,502.1144879
111,19.3,859.717265,427.761734,12,4.36452,0.3,6,2.67,small-vehicle,no,2,502.5505536
111,19.4,859.995604,428.097915,12,4.39482,0.33,6,2.67,small-vehicle,no,2,502.9870056
111,19.5,860.278277,428.434428,12,4.42831,0.11,6,2.67,small-vehicle,no,2,503.4264882
111,19.6,860.568303,428.769068,12,4.43942,0.66,6,2.67,small-vehicle,no,2,503.8693189
111,19.7,860.873591,429.091377,12,4.5057,-0.18,6,2.67,small-vehicle,no,2,504.3132602
111,19.8,861.188198,429.413923,12,4.48731,0.77,6,2.67,small-vehicle,no,2,504.7638304
111,19.9,861.492496,429.743715,12,4.56426,0.45,6,2.67,small-vehicle,no,2,505.2125619
113,5.6,755.108281,306.449682,10,9.83375,2.57,5.28,2.5,small-vehicle,no,2,340.6883505
113,5.7,755.694811,307.23899,10,10.09089,0.99,5.28,2.5,small-vehicle,no,2,341.6717246
113,5.8,756.299213,308.047049,10,10.1897,0.85,5.28,2.5,small-vehicle,no,2,342.6808139
113,5.9,756.909763,308.862849,10,10.27508,-0.09,5.28,2.5,small-vehicle,no,2,343.6997844
113,6,757.51653,309.692069,10,10.26604,0.08,5.28,2.5,small-vehicle,no,2,344.7272921
113,6.1,758.129191,310.515817,10,10.27403,-0.43,5.28,2.5,small-vehicle,no,2,345.7538953
113,6.2,758.748706,311.335426,10,10.23089,0,5.28,2.5,small-vehicle,no,2,346.7812987
113,6.3,759.371987,312.146741,10,10.23066,-0.38,5.28,2.5,small-vehicle,no,2,347.8043878
113,6.4,759.998301,312.955688,10,10.19237,0.64,5.28,2.5,small-vehicle,no,2,348.827454
113,6.5,760.623543,313.760621,10,10.25653,-0.34,5.28,2.5,small-vehicle,no,2,349.8466913
113,6.6,761.251914,314.571246,10,10.22244,1.24,5.28,2.5,small-vehicle,no,2,350.8723438
113,6.7,761.886467,315.372698,10,10.34601,0.32,5.28,2.5,small-vehicle,no,2,351.8945878
113,6.8,762.520223,316.190471,10,10.37774,0.66,5.28,2.5,small-vehicle,no,2,352.9291889
113,6.9,763.168615,317.000756,10,10.44338,1.4,5.28,2.5,small-vehicle,no,2,353.9669624
113,7,763.805602,317.828337,10,10.58312,-0.52,5.28,2.5,small-vehicle,no,2,355.0113009
